generation,fitness,center_control.opening,center_control.midgame,center_control.endgame,check.opening,check.midgame,check.endgame,king_front_pawns.opening,king_front_pawns.midgame,king_front_pawns.endgame,material.opening,material.midgame,material.endgame,mobility.opening,mobility.midgame,mobility.endgame,pawn_devel.opening,pawn_devel.midgame,pawn_devel.endgame,positioning.opening,positioning.midgame,positioning.endgame,positions.king,positions.queen,positions.rook,positions.bishop,positions.knight,positions.pawn,protected_pieces.opening,protected_pieces.midgame,protected_pieces.endgame,values.king,values.queen,values.rook,values.bishop,values.knight,values.pawn,vulnerability.opening,vulnerability.midgame,vulnerability.endgame
4,0.384713,1.000000,1.000000,1.000000,3.649682,36.763153,88.506165,88.800591,83.527473,61.435890,75.635345,98.825890,52.479538,82.486885,7.253551,97.705582,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,13.906603,16.698870,107.874687,34.544300,54.713448,69.200699,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,87.944710,1.953110,8.725829
4,0.384573,1.000000,460.211121,1.000000,55.731663,65.495590,29.160133,95.878365,11.092730,5.431985,29.546822,46.397144,70.325981,42.176624,15.108799,19.712385,58.934273,47.095798,99.100220,46.048923,29.877274,77.905487,21.224522,13.028096,93.090996,30.102373,79.308846,54.268963,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1420.841309,3120.340088,87.944710,1.953110,8.725829
4,0.384433,1.000000,435.462982,1.000000,55.731663,65.495590,29.160133,49.478241,42.273960,36.072796,51.154392,58.204670,90.106155,451.157227,18.650434,62.116581,39.049534,79.354713,97.064941,46.048923,29.877274,77.905487,20.429146,33.977890,91.693237,26.933659,82.116692,80.673401,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
4,0.384283,1.000000,1.000000,1.000000,55.731663,65.495590,29.160133,49.478241,42.273960,36.072796,51.154392,58.204670,348.530823,95.987946,385.963470,62.116581,39.049534,232.235504,97.064941,46.048923,29.877274,77.905487,20.429146,33.977890,91.693237,26.933659,82.116692,80.673401,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
4,0.384163,1.000000,42.102386,1.000000,284.519592,395.691986,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
4,0.384113,1.000000,484.441223,1.000000,3.649682,36.763153,88.506165,33.445854,96.098953,63.555798,51.154392,58.204670,90.106155,82.486885,7.253551,231.670822,39.049534,79.354713,97.064941,17.592503,40.292366,91.236847,21.224522,13.028096,93.090996,30.102373,79.308846,54.268963,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
4,0.384103,1.000000,1.000000,1.000000,284.519592,40.799397,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,338.322693,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
4,0.384103,1.000000,318.218689,1.000000,82.749435,93.304596,93.028587,45.238773,67.246124,35.489643,9.709062,76.524567,96.017708,82.486885,7.253551,97.705582,19.364471,59.155537,15.904038,25.097103,78.609764,44.160923,22.438492,19.982147,66.260826,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
4,0.384063,1.000000,1.000000,1.000000,284.519592,40.799397,74.696480,45.238773,67.246124,717.020630,9.709062,76.524567,326.376099,73.970367,266.626831,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
4,0.384013,1.000000,1.000000,1.000000,284.519592,40.799397,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,236.996948,73.970367,56.270313,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,24.965027,1.000000,1221.028442,9060.770508,4826.309570,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
4,0.384013,479.447388,359.056213,1.000000,55.731663,65.495590,29.160133,95.878365,11.092730,5.431985,29.546822,46.397144,70.325981,42.176624,15.108799,19.712385,58.934273,47.095798,99.100220,46.048923,29.877274,77.905487,21.224522,13.028096,93.090996,30.102373,79.308846,54.268963,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,87.944710,1.953110,8.725829
4,0.383933,1.000000,1.000000,1.000000,284.519592,529.532593,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,58.934273,47.095798,297.990326,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
4,0.383923,393.557556,373.086243,1.000000,3.649682,36.763153,88.506165,14.598517,41.715218,29.231548,51.154392,58.204670,90.106155,379.402069,20.453022,52.370548,58.934273,47.095798,99.100220,361.435028,29.877274,77.905487,13.906603,16.698870,73.633629,34.544300,54.713448,69.200699,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,87.944710,1.953110,8.725829
4,0.383913,1.000000,1.000000,1.000000,284.519592,40.799397,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
4,0.383913,1.000000,1.000000,1.000000,305.578339,40.799397,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
4,0.383913,1.000000,1.000000,1.000000,284.519592,40.799397,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.387355,393.557556,373.086243,1.000000,3.649682,36.763153,88.506165,14.598517,41.715218,29.231548,51.154392,58.204670,282.694397,379.402069,20.453022,52.370548,58.934273,47.095798,99.100220,361.435028,29.877274,77.905487,13.906603,16.698870,214.954865,34.544300,54.713448,69.200699,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,87.944710,1.953110,103.080475
5,0.387155,239.794739,42.102386,1.000000,284.519592,395.691986,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,38.358330,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.386904,1.000000,766.116455,1.000000,284.519592,40.799397,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,21.165520,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.386804,1.000000,460.211121,1.000000,55.731663,65.495590,29.160133,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,22.438492,19.982147,136.574982,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.386764,1.000000,387.812317,1.000000,82.749435,93.304596,93.028587,88.800591,83.527473,61.435890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,3.368085,433.709106,93.784683,426.033966,73.721970,4.981207,22.438492,19.982147,136.574982,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.386764,479.447388,359.056213,1.000000,82.749435,93.304596,93.028587,95.878365,11.092730,5.431985,9.709062,76.524567,326.376099,95.987946,385.963470,62.116581,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,22.438492,19.982147,136.574982,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,87.944710,1.953110,8.725829
5,0.386724,1.000000,387.812317,1.000000,55.731663,65.495590,29.160133,33.445854,96.098953,63.555798,9.709062,76.524567,326.376099,95.987946,385.963470,62.116581,58.934273,47.095798,99.100220,15.778107,73.721970,4.981207,22.438492,19.982147,136.574982,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.386694,1.000000,387.812317,1.000000,82.749435,93.304596,93.028587,88.800591,83.527473,61.435890,9.709062,76.524567,326.376099,82.486885,7.253551,97.705582,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,22.438492,19.982147,136.574982,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,87.944710,1.953110,8.725829
5,0.386644,1.000000,460.211121,1.000000,305.578339,40.799397,74.696480,45.238773,67.246124,35.489643,9.709062,76.524567,96.017708,36.836037,20.453022,52.370548,39.049534,79.354713,97.064941,15.778107,73.721970,4.981207,22.438492,19.982147,136.574982,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.386634,393.557556,859.075439,1.000000,3.649682,36.763153,88.506165,14.598517,41.715218,29.231548,51.154392,58.204670,90.106155,379.402069,20.453022,52.370548,58.934273,47.095798,99.100220,361.435028,29.877274,77.905487,13.906603,16.698870,73.633629,34.544300,54.713448,69.200699,1.000000,1.000000,557.788879,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,87.944710,1.953110,8.725829
5,0.386584,479.447388,359.056213,1.000000,55.731663,65.495590,29.160133,45.238773,67.246124,446.630890,9.709062,76.524567,96.017708,36.836037,20.453022,52.370548,39.049534,79.354713,97.064941,15.778107,73.721970,4.981207,22.438492,19.982147,136.574982,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,87.944710,1.953110,8.725829
5,0.386454,1.000000,381.530640,1.000000,284.519592,40.799397,74.696480,88.800591,83.527473,61.435890,9.709062,76.524567,96.017708,36.836037,20.453022,52.370548,21.165520,47.095798,99.100220,426.033966,73.721970,4.981207,22.438492,19.982147,136.574982,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.386414,1.000000,460.211121,1.000000,55.731663,65.495590,29.160133,88.800591,83.527473,61.435890,75.635345,98.825890,52.479538,36.836037,20.453022,52.370548,58.934273,47.095798,99.100220,15.778107,73.721970,4.981207,22.438492,19.982147,136.574982,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.386344,1.000000,1.000000,1.000000,82.749435,93.304596,93.028587,13.157508,53.545200,86.913918,9.709062,100.723846,96.017708,36.836037,20.453022,52.370548,3.368085,433.709106,75.687302,15.778107,73.721970,4.981207,22.438492,19.982147,136.574982,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.386294,1.000000,591.777466,1.000000,284.519592,40.799397,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.386194,1.000000,381.530640,1.000000,284.519592,40.799397,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,3.368085,433.709106,93.784683,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,87.944710,1.953110,8.725829
5,0.386144,1.000000,460.211121,1.000000,3.649682,36.763153,88.506165,49.478241,42.273960,36.072796,9.709062,76.524567,326.376099,451.157227,18.650434,62.116581,3.368085,433.709106,93.784683,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.386014,1.000000,1.000000,1.000000,82.749435,93.304596,451.915558,13.157508,53.545200,86.913918,9.709062,76.524567,96.017708,36.836037,20.453022,52.370548,3.368085,433.709106,93.784683,15.778107,73.721970,4.981207,22.438492,39.939240,136.574982,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.385944,1.000000,387.812317,1.000000,284.519592,395.691986,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,3.368085,433.709106,93.784683,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
5,0.385934,1.000000,1.000000,1.000000,82.749435,93.304596,93.028587,13.157508,53.545200,86.913918,9.709062,76.524567,96.017708,36.836037,20.453022,52.370548,3.368085,433.709106,93.784683,15.778107,73.721970,4.981207,22.438492,19.982147,136.574982,19.150600,30.465490,62.951946,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3247.177490,7.314487,2.628825,68.795364
6,0.390476,1.000000,766.116455,1.000000,284.519592,40.799397,74.696480,88.800591,83.527473,61.435890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,38.358330,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,87.944710,1.953110,103.080475
6,0.390166,393.557556,859.075439,1.000000,82.749435,93.304596,93.028587,88.800591,83.527473,61.435890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,38.358330,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
6,0.390106,393.557556,859.075439,1.000000,55.731663,65.495590,29.160133,88.800591,83.527473,61.435890,9.709062,76.524567,326.376099,379.402069,20.453022,52.370548,58.934273,47.095798,99.100220,15.778107,73.721970,4.981207,32.826992,38.358330,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,557.788879,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
6,0.389086,1.000000,766.116455,1.000000,284.519592,395.691986,74.696480,45.238773,67.246124,446.630890,51.154392,58.204670,282.694397,379.402069,20.453022,52.370548,21.165520,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,38.358330,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
6,0.388916,1.000000,460.211121,1.000000,82.749435,93.304596,93.028587,88.800591,83.527473,61.435890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,38.358330,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
6,0.388896,1.000000,460.211121,1.000000,284.519592,40.799397,74.696480,88.800591,83.527473,61.435890,9.709062,76.524567,326.376099,379.402069,20.453022,52.370548,58.934273,47.095798,99.100220,15.778107,73.721970,4.981207,32.826992,38.358330,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
6,0.388866,479.447388,359.056213,1.000000,3.649682,36.763153,88.506165,45.238773,67.246124,446.630890,9.709062,76.524567,96.017708,95.987946,385.963470,62.116581,3.368085,433.709106,93.784683,426.033966,73.721970,4.981207,32.826992,38.358330,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
6,0.388816,393.557556,373.086243,1.000000,284.519592,40.799397,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,95.987946,385.963470,62.116581,21.165520,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,38.358330,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
6,0.388705,1.000000,1109.207275,1.000000,284.519592,40.799397,74.696480,45.238773,67.246124,446.630890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,21.165520,433.056915,99.100220,426.033966,73.721970,4.981207,32.826992,96.197884,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,7.314487,2.628825,68.795364
6,0.388685,1.000000,387.812317,1.000000,284.519592,40.799397,74.696480,88.800591,83.527473,61.435890,9.709062,76.524567,326.376099,73.970367,56.270313,99.610260,58.934273,47.095798,99.100220,426.033966,73.721970,4.981207,32.826992,38.358330,94.668999,13.580894,27.137833,39.491215,1.000000,1.000000,1.000000,1221.028442,9060.770508,5259.364258,3821.468506,1570.480347,3120.340088,87.944710,1.953110,8.725829
